Newreno,4.0,2.224413609140207,0.0,0.07466970334928011,Vegas,1.0,1.975453144016629,0.0,0,1
Newreno,1.0,2.23800039375474,0.0,0.07469252354570355,Vegas,4.0,1.9448667238952344,0.0,0,2
Newreno,3.0,2.2265139991265066,0.0,0.07474919268396184,Vegas,3.0,1.955750051179806,0.0,0,2
Newreno,4.0,2.2202364300018282,0.0,0.07469367976989227,Vegas,1.0,1.9721936953269734,0.0,0,2
Newreno,1.0,2.2377026742751385,0.0,0.07471857291305585,Vegas,4.0,1.942075149458465,0.0,0,3
Newreno,3.0,2.225132427005281,0.0,0.07477314844746681,Vegas,3.0,1.9540264575390782,0.0,0,3
Newreno,4.0,2.218155464513071,0.0,0.07472136276391336,Vegas,1.0,1.9712340964608543,0.0,0,3
Newreno,1.0,2.163185019351858,0.0007178750897343862,0.07491557049891522,Vegas,4.0,1.9466312898107534,0.0,0,4
Newreno,3.0,2.148465369785867,0.0004411116012351125,0.07481953004005208,Vegas,3.0,1.8319724200604168,0.0,0,4
Newreno,4.0,2.125411409373492,0.0005005005005005005,0.07489037007077698,Vegas,1.0,1.9717014646061801,0.0,0,4
Newreno,1.0,2.1089379206437737,0.0007342143906020558,0.07502195529060851,Vegas,4.0,1.8183601196040984,0.0,0,5
Newreno,3.0,2.131579675541932,0.0008888888888888889,0.07489094887892146,Vegas,3.0,1.7956264187151074,0.0,0,5
Newreno,4.0,2.217936564100996,0.0,0.07471780806141816,Vegas,1.0,1.8753672220553719,0.0,0,5
Newreno,1.0,1.7132531927181684,0.005858494817485353,0.07649232442933507,Vegas,4.0,1.3990634574638667,0.0,0,6
Newreno,3.0,1.5084352042356763,0.008706467661691543,0.07748917112299437,Vegas,3.0,1.229220457349343,0.0,0,6
Newreno,4.0,1.8487003521834178,0.003444316877152698,0.07761144080904155,Vegas,1.0,1.5155071498581831,0.0,0,6
Newreno,1.0,1.381835956951971,0.010520487264673311,0.07749740507111977,Vegas,4.0,1.3702162617284113,0.0,0,7
Newreno,3.0,0.9699673943261643,0.022748815165876776,0.0807117912218269,Vegas,3.0,1.355550546676866,0.0,0,7
Newreno,4.0,1.7948250207622303,0.004139562389118865,0.07732184615384557,Vegas,1.0,0.8369661224479539,0.0,0,7
Newreno,1.0,1.1130591171593083,0.015078821110349555,0.07883765139116197,Vegas,4.0,0.7009161218032395,0.0,0,8
Newreno,3.0,0.880701400778201,0.023109243697478993,0.08053703557312258,Vegas,3.0,0.6983261654657914,0.0,0,8
Newreno,4.0,0.9052888784702814,0.029782359679266894,0.08334970579494806,Vegas,1.0,0.9336883940123683,0.0,0,8
Newreno,1.0,0.700657530563031,0.03311965811965812,0.0832011536273115,Vegas,4.0,0.5322243349201987,0.0,0,9
Newreno,3.0,0.7515516691765367,0.03414634146341464,0.08295185947712408,Vegas,3.0,0.4029345595179934,0.0,0,9
Newreno,4.0,0.5477872900902059,0.046296296296296294,0.0882344944134078,Vegas,1.0,0.6337083859525642,0.0,0,9
Reno,1.0,0.03920989646758956,0.35714285714285715,0.764984,Reno,4.0,0,0.0,0,10
Reno,3.0,0.19381911528977433,0.6666666666666666,0.07662199999999997,Reno,3.0,0.251992003326547,0.0,0,10
Reno,4.0,0,1.0,0,Reno,1.0,0.03649860344815251,0.0,0,10
Reno,1.0,2.240496636506413,0.0,0.07465429816672153,Reno,4.0,2.0696856303147406,0.0,0,1
Reno,3.0,2.2273852707929875,0.0,0.07476228668651382,Reno,3.0,2.0016629465553053,0.0,0,1
Reno,4.0,2.2222818586132553,0.0,0.07467545210727754,Reno,1.0,2.084963578159744,0.0,0,1
Reno,1.0,2.2373957180618587,0.0,0.07470035607897206,Reno,4.0,2.067702259458423,0.0,0,2
Reno,3.0,1.983740753830545,0.0009583133684714902,0.07497454862118787,Reno,3.0,1.8310914133849416,0.0,0,2
Reno,4.0,2.2201523255260645,0.0,0.07469520997123456,Reno,1.0,2.0820778538264424,0.0,0,2
Reno,1.0,2.23701263164063,0.0,0.0747347854419384,Reno,4.0,2.065745739618131,0.0,0,3
Reno,3.0,1.980591502162713,0.0028708133971291866,0.07598639303000747,Reno,3.0,1.8282173686028287,0.0,0,3
Reno,4.0,2.218051536708124,0.0,0.07472279846448918,Reno,1.0,2.081723704643336,0.0,0,3
Reno,1.0,2.0384332787404,0.0007613247049866769,0.07502285692366682,Reno,4.0,2.0646621752242558,0.0,0,4
Reno,3.0,1.9759562028773077,0.0033428844317096467,0.07626659130434704,Reno,3.0,1.827394384996042,0.0,0,4
Reno,4.0,2.216888412843322,0.0,0.07473110897743489,Reno,1.0,1.8969311512573905,0.0,0,4
Reno,1.0,2.110164008024154,0.000736105999263894,0.07495443556219371,Reno,4.0,1.8181174764057986,0.0,0,5
Reno,3.0,1.9711605561317234,0.0023946360153256703,0.07582315075133089,Reno,3.0,1.8126860269332714,0.0,0,5
Reno,4.0,1.9521736619250882,0.002176278563656148,0.07551632504145747,Reno,1.0,1.9636879576135562,0.0,0,5
Reno,1.0,2.016737779234896,0.0007680491551459293,0.07569032198142343,Reno,4.0,0.9568538504935682,0.0,0,6
Reno,3.0,1.9335791873279344,0.002448579823702253,0.07641402376237526,Reno,3.0,0.9906014544543466,0.0,0,6
Reno,4.0,1.027441727646152,0.014285714285714285,0.08104379954441904,Reno,1.0,1.8767334591083822,0.0,0,6
Reno,1.0,1.4927235106711536,0.0046487603305785125,0.07690674522640473,Reno,4.0,0.8382111430353603,0.0,0,7
Reno,3.0,1.2268542761130135,0.010727969348659003,0.07927619301164748,Reno,3.0,0.8207780810516105,0.0,0,7
Reno,4.0,0.9000452973426126,0.01633605600933489,0.08125463806970515,Reno,1.0,1.3890826807369845,0.0,0,7
Reno,1.0,0.8277752010821654,0.018365472910927456,0.0817769167567567,Reno,4.0,0.7708637232879982,0.0,0,8
Reno,3.0,0.8885746708084143,0.015789473684210527,0.08161718465227821,Reno,3.0,0.511966927021477,0.0,0,8
Reno,4.0,0.8277282665147127,0.021518987341772152,0.08259873148148146,Reno,1.0,0.7702801236759376,0.0,0,8
Reno,1.0,0.4843528702121349,0.04314329738058552,0.09099522315789463,Reno,4.0,0.5725807001416835,0.0,0,9
Reno,3.0,0.5130905924617994,0.03571428571428571,0.08705242995169075,Reno,3.0,0.395369251817618,0.0,0,9
Reno,4.0,0.61484845274938,0.031825795644891124,0.08590289662921344,Reno,1.0,0.4506993274493025,0.0,0,9
Vegas,1.0,0.014779990362366068,0.52,1.0558824000000002,Vegas,4.0,-0.0010834819555759867,0.0,0,10
Vegas,3.0,0.014772076497601259,0.5384615384615384,1.0493088,Vegas,3.0,0.019338667810476152,0.0,0,10
Vegas,4.0,0.33181967194547407,0.75,3.077648,Vegas,1.0,0.013736162879619892,0.0,0,10
Vegas,1.0,2.131072688926439,0.0,0.07455624753868072,Vegas,4.0,1.9513650901743287,0.0,0,1
Vegas,3.0,2.1080202456554593,0.0,0.07465393055555614,Vegas,3.0,1.8945213041796245,0.0,0,1
Vegas,4.0,2.100946086529653,0.0,0.07458385909980433,Vegas,1.0,1.9776814956219935,0.0,0,1
Vegas,1.0,2.1269504190962696,0.0,0.07458389592124019,Vegas,4.0,1.9496885423115833,0.0,0,2
Vegas,3.0,2.063359261546169,0.0004440497335701599,0.07474313620071739,Vegas,3.0,1.8883514440265472,0.0,0,2
Vegas,4.0,2.0991466103171024,0.0,0.07460736986301351,Vegas,1.0,1.9738472984429547,0.0,0,2
Vegas,1.0,2.127342770418329,0.0,0.07456970745429271,Vegas,4.0,1.950301055670656,0.0,0,3
Vegas,3.0,2.1084060702770375,0.0,0.07464148263888985,Vegas,3.0,1.8792858758966036,0.0,0,3
Vegas,4.0,2.0998040356765086,0.0,0.07459083365949096,Vegas,1.0,1.9742122300061178,0.0,0,3
Vegas,1.0,2.094100905607304,0.00035816618911174784,0.07477791555395162,Vegas,4.0,1.8953460463498828,0.0,0,4
Vegas,3.0,2.059589442779957,0.00044444444444444447,0.07478817578475215,Vegas,3.0,1.8846832606620103,0.0,0,4
Vegas,4.0,2.040638267930364,0.0005030181086519115,0.07482202845528281,Vegas,1.0,1.9433766495086215,0.0,0,4
Vegas,1.0,1.8341186938083742,0.0036540803897685747,0.07577871129706922,Vegas,4.0,1.7074714522726624,0.0,0,5
Vegas,3.0,2.107977176912021,0.0,0.0746917673611087,Vegas,3.0,1.7890778672258352,0.0,0,5
Vegas,4.0,1.8383615756696634,0.0033407572383073497,0.0754246778097963,Vegas,1.0,1.7020918877650977,0.0,0,5
Vegas,1.0,1.287177163174604,0.006944444444444444,0.0775351608040188,Vegas,4.0,1.388717839546085,0.0,0,6
Vegas,3.0,1.931113949883422,0.0004730368968779565,0.07814671360608862,Vegas,3.0,1.7712923519179324,0.0,0,6
Vegas,4.0,1.4951736859572895,0.00546448087431694,0.07678951664254606,Vegas,1.0,1.1945310335877315,0.0,0,6
Vegas,1.0,1.3277410173978432,0.009518477043673012,0.07823878282208628,Vegas,4.0,0.975058825721036,0.0,0,7
Vegas,3.0,1.2034046148260646,0.01347305389221557,0.07820561989342822,Vegas,3.0,1.3183253001085364,0.0,0,7
Vegas,4.0,1.0498035918145814,0.013513513513513514,0.0795130554323726,Vegas,1.0,1.2321769562131115,0.0,0,7
Vegas,1.0,0.9012435680956509,0.017929910350448247,0.08370718410852719,Vegas,4.0,0.7785117930723747,0.0,0,8
Vegas,3.0,0.5268257260070929,0.04942339373970346,0.09849805034324947,Vegas,3.0,0.8791507992026963,0.0,0,8
Vegas,4.0,0.838183571416744,0.023980815347721823,0.08360754461538461,Vegas,1.0,0.8363699592119986,0.0,0,8
Vegas,1.0,0.7486856461952215,0.037392138063279005,0.08476144354838722,Vegas,4.0,0.4753141563907828,0.0,0,9
Vegas,3.0,0.568268382441386,0.0487062404870624,0.09077227539503387,Vegas,3.0,0.5460481823890675,0.0,0,9
Vegas,4.0,0.5117367005172012,0.05725190839694656,0.0904502852941177,Vegas,1.0,0.6947904188239981,0.0,0,9
