LAT,Sack1,RED,14,0.46489130802839995
LAT,Sack1,RED,15,0.5848812863070539
LAT,Sack1,RED,16,0.6203383153175589
LAT,Sack1,RED,17,0.40063879720616563
LAT,Sack1,RED,18,0.43427055527111913
LAT,Sack1,RED,19,0.5173366551646873
LAT,Sack1,RED,20,0.688513912371134
LAT,Sack1,RED,21,0.685570238707004
LAT,Sack1,RED,22,0.44756511281224837
LAT,Sack1,RED,23,0.46550235317149585
LAT,Sack1,RED,24,0.5825746609848483
LAT,Sack1,RED,25,0.5553249349264704
LAT,Sack1,RED,26,0.8729045980113632
LAT,Sack1,RED,27,0.4606207236180905
LAT,Sack1,RED,28,0.46823350600981894
LAT,Sack1,RED,29,0.5160190645960682
LAT,Sack1,RED,30,0.6539518369704751
LAT,Sack1,RED,31,0.014451950280673618
